fertilizers	I
in	I
combine	I
with	I
the	I
automatic	I
reaping	I
resources	I
increase	I
farmers	I
'	I
economic	I
profit	I
.	I
This	O
is	O
because	O
artificial	B
fertilizers	I
catalyze	I
the	I
capacity	I
of	I
each	I
inch	I
of	I
farmland	I
in	I
order	I
to	I
churn	I
out	I
the	I
crops	I
,	I
and	I
automatic	I
machinery	I
enhances	I
the	I
work	I
efficiency	I
of	I
the	I
harvest	I
.	I
Consequently	O
,	O
the	B
production	I
and	I
labour	I
cost	I
of	I
each	I
kilogram	I
of	I
the	I
agriculture	I
products	I
dramatically	I
decreased	I
.	I
__END_PARAGRAPH__	O
However	O
,	O
high-tech	B
fertilizers	I
pose	I
a	I
potential	I
threat	I
to	I
individuals	I
'	I
health	I
well-being	I
.	I
Unlike	B
the	I
organic	I
plant	I
foods	I
,	I
industrialized	I
fertilizers	I
are	I
made	I
of	I
unusual	I
chemicals	I
,	I
which	I
are	I
not	I
only	I
varying	I
the	I
gene	I
of	I
crops	I
into	I
those	I
unknown	I
substances	I
but	I
also	I
remaining	I
inside	I
of	I
plants	I
permanently	I
.	I
In	O
this	O
case	O
,	O
consumers	B
who	I
intake	I
those	I
fertilized	I
products	I
on	I
a	I
regular	I
base	I
tend	I
to	I
suffer	I
a	I
series	I
of	I
disease	I
in	I
the	I
future	I
.	I
__END_PARAGRAPH__	O
Moreover	O
,	O
excessively	B
relying	I
on	I
the	I
electronic	I
equipment	I
for	I
harvest	I
causes	I
several	I
impacts	I
to	I
the	I
society	I
.	I
One	B
is	I
that	I
it	I
worsens	I
the	I
air	I
pollution	I
by	I
releasing	I
the	I
excessive	I
exhaust	I
emission	I
.	I
In	O
contrast	O
,	O
manual	B
harvest	I
prevents	I
severe	I
environmental	I
damages	I
.	I
For	O
another	O
,	O
mechanical	B
reaper	I
causes	I
the	I
rise	I
of	I
the	I
unemployment	I
rate	I
in	I
the	I
farming	I
industry	I
,	I
possibly	O
because	O
high-end	B
reaping	I
plants	I
replace	I
a	I
large	I
number	I
of	I
workers	I
in	I
the	I
fields	I
.	I
__END_PARAGRAPH__	O
In	O
conclusion	O
,	O
even	O
though	O
newly	B
developed	I
plant	I
foods	I
and	I
machinery	I
make	I
significant	I
financial	I
success	I
for	I
the	I
farmers	I
,	I
it	O
is	O
convincing	O
that	O
the	B
demerits	I
of	I
applying	I
these	I
new	I
developments	I
in	I
the	I
agriculture	I
industry	I
can	I
not	I
be	I
overlooked	I
.	I
__END_PARAGRAPH__	O
	O
__END_PARAGRAPH__	O
__END_ESSAY__	O
Air	O
pollution	O
__END_PARAGRAPH__	O
Air	O
pollution	O
is	O
an	O
issue	O
threatening	O
the	O
environment	O
in	O
many	O
different	O
ways	O
such	O
as	O
causing	O
holes	O
in	O
the	O
ozone	O
and	O
affecting	O
global	O
heating	O
in	O
the	O
negative	O
way	O
.	O
I	O
believe	O
that	O
more	B
responsibilities	I
should	I
put	I
on	I
private	I
individuals	I
and	I
companies	I
such	I
as	I
paying	I
to	I
clean	I
up	I
air	I
pollution	I
.	I
__END_PARAGRAPH__	O
First	O
,	O
in	B
most	I
industrialized	I
countries	I
,	I
there	I
is	I
a	I
number	I
of	I
companies	I
that	I
holds	I
heavy	I
factories	I
in	I
their	I
constitutions	I
.	I
The	B
waste	I
products	I
and	I
harmful	I
gases	I
produced	I
by	I
these	I
factories	I
cause	I
a	I
significant	I
amount	I
of	I
air	I
pollution	I
.	I
While	B
these	I
companies	I
make	I
a	I
huge	I
amount	I
of	I
money	I
from	I
their	I
businesses	I
,	I
most	I
of	I
them	I
are	I
not	I
considering	I
to	I
take	I
precautions	I
to	I
reduce	I
the	I
amount	I
of	I
air	I
pollution	I
.	I
If	B
these	I
companies	I
were	I
obliged	I
to	I
pay	I
to	I
clean	I
up	I
the	I
air	I
pollution	I
,	I
they	I
would	I
at	I
least	I
make	I
an	I
effort	I
to	I
reduce	I
the	I
amount	I
of	I
air	I
pollution	I
they	I
cause	I
.	I
__END_PARAGRAPH__	O
Second	O
,	O
private	B
individuals	I
cause	I
air	I
pollution	I
in	I
several	I
ways	I
such	I
as	I
inessential	I
use	I
of	I
cars	I
and	I
house	I
heating	I
.	I
As	B
house	I
heating	I
is	I
a	I
major	I
need	I
in	I
the	I
winter	I
time	I
,	I
some	I
households	I
do	I
not	I
consider	I
to	I
use	I
filters	I
to	I
reduce	I
the	I
amount	I
of	I
pollution	I
that	I
the	I
heating	I
causes	I
.	I
Instead	O
of	O
this	O
,	O
some	B
expensive	I
vehicles	I
cause	I
a	I
huge	I
amount	I
of	I
pollution	I
.	I
In	O
my	O
opinion	O
,	O
by	B
charging	I
private	I
individuals	I
for	I
causing	I
air	I
pollution	I
,	I
that	I
will	I
at	I
least	I
contribute	I
to	I
reduce	I
the	I
amount	I
of	I
the	I
pollution	I
.	I
__END_PARAGRAPH__	O
On	O
the	O
other	O
hand	O
,	O
I	O
believe	O
that	O
governments	B
should	I
restrict	I
the	I
use	I
of	I
products	I
that	I
cause	I
air	I
pollution	I
for	I
both	I
individuals	I
and	I
companies	I
.	I
Governments	B
also	I
should	I
use	I
an	I
amount	I
of	I
money	I
from	I
their	I
budgets	I
to	I
clean	I
up	I
the	I
air	I
,	I
instead	I
of	I
putting	I
all	I
the	I
responsibility	I
to	I
companies	I
and	I
private	I
individuals	I
.	I
__END_PARAGRAPH__	O
In	O
conclusion	O
,	O
due	O
to	O
the	O
fact	O
that	O
governments	B
are	I
responsible	I
to	I
provide	I
a	I
healthy	I
environment	I
for	I
their	I
inhabitants	I
and	I
they	I
should	I
be	I
responsible	I
from	I
cleaning	I
up	I
the	I
air	I
pollution	I
,	I
both	I
companies	I
and	I
private	I
individuals	I
should	I
take	I
the	I
main	I
part	I
to	I
clean	I
up	I
the	I
air	I
pollution	I
.	I
__END_PARAGRAPH__	O
__END_ESSAY__	O
Educated	O
high-school	O
students	O
with	O
bright	O
and	O
independent	O
mind	O
__END_PARAGRAPH__	O
High	O
school	O
is	O
the	O
time	O
when	O
you	O
decide	O
your	O
future	O
career	O
and	O
particular	O
field	O
you	O
want	O
to	O
concentrate	O
and	O
interested	O
in	O
.	O
In	O
my	O
opinion	O
high	B
school	I
should	I
permit	I
students	I
to	I
choose	I
courses	I
they	I
want	I
for	I
several	I
reasons	I
which	I
are	I
freedom	I
of	I
choice	I
,	I
to	I
have	I
progress	I
in	I
students	I
grades	I
and	I
knowledge	I
as	I
well	I
as	I
to	I
help	I
students	I
explore	I
their	I
aptitude	I
.	I
__END_PARAGRAPH__	O
First	O
of	O
all	O
,	O
as	O
I	O
mentioned	O
above	O
students	B
should	I
have	I
a	I
right	I
to	I
choose	I
what	I
they	I
want	I
to	I
study	I
.	I
Not	B
allowing	I
students	I
their	I
desired	I
subjects	I
to	I
be	I
chosen	I
is	I
a	I
restriction	I
of	I
human	I
rights	I
.	I
As	B
children	I
of	I
independent	I
country	I
we	I
should	I
know	I
our	I
rights	I
and	I
opportunities	I
we	I
have	I
in	I
order	I
to	I
achieve	I
our	I
goals	I
and	I
dreams	I
.	I
__END_PARAGRAPH__	O
Next	O
,	O
students	B
should	I
choose	I
their	I
classes	I
to	I
have	I
progress	I
in	I
their	I
studies	I
and	I
grades	I
.	I
Also	O
,	O
we	B
can	I
avoid	I
conflicts	I
among	I
students	I
and	I
teachers	I
which	I
can	I
be	I
enjoyable	I
and	I
productive	I
for	I
both	I
instructor	I
and	I
students	I
.	I
For	O
example	O
,	O
when	B
I	I
was	I
taking	I
art	I
class	I
everyone	I
shared	I
the	I
same	I
interests	I
and	I
it	I
was	I
easy	I
to	I
understand	I
each	I
other	I
.	I
Giving	B
chance	I
students	I
to	I
choose	I
their	I
interested	I
fields	I
of	I
study	I
is	I
merit	I
.	I
__END_PARAGRAPH__	O
Lastly	O
,	O
the	O
most	O
important	O
reason	O
I	O
support	O
this	O
idea	O
is	O
he	B
or	I
she	I
can	I
explore	I
in	I
an	I
area	I
she/he	I
has	I
an	I
aptitude	I
.	I
When	B
schools	I
can	I
give	I
such	I
kind	I
of	I
opportunity	I
the	I
students	I
are	I
likely	I
do	I
their	I
best	I
and	I
succeed	I
in	I
their	I
future	I
lives	I
which	I
is	I
one	I
of	I
the	I
point	I
most	I
people	I
get	I
education	I
.	I
Furthermore	O
,	O
this	B
type	I
of	I
opportunities	I
can	I
raise	I
future	I
geniuses	I
.	I
__END_PARAGRAPH__	O
In	O
conclusion	O
,	O
as	O
a	O
young	O
women	O
I	B
want	I
my	I
children	I
to	I
get	I
knowledge	I
they	I
have	I
desire	I
to	I
study	I
in	I
order	I
to	I
have	I
distinguished	I
achievement	I
so	O
it	B
has	I
advantage	I
not	I
only	I
for	I
him	I
or	I
her	I
but	I
for	I
society	I
as	I
well	I
.	I
Having	O
three	O
reasons	O
helps	O
us	O
to	O
bring	O
up	O
students	O
who	O
are	O
well-educated	O
,	O
with	O
a	O
bright	O
and	O
independent	O
mind	O
.	O
__END_PARAGRAPH__	O
__END_ESSAY__	O
Should	O
students	O
be	O
taught	O
to	O
compete	O
or	O
to	O
cooperate	O
?	O
__END_PARAGRAPH__	O
It	O
is	O
always	O
said	O
that	O
competition	O
can	O
effectively	O
promote	O
the	O
development	O
of	O
economy	O
.	O
In	O
order	O
to	O
survive	O
in	O
the	O
competition	O
,	O
companies	O
continue	O
to	O
improve	O
their	O
products	O
and	O
service	O
,	O
and	O
as	O
a	O
result	O
,	O
the	O
whole	O
society	O
prospers	O
.	O
However	O
,	O
when	O
we	O
discuss	O
the	O
issue	O
of	O
competition	O
or	O
cooperation	O
,	O
what	O
we	O
are	O
concerned	O
about	O
is	O
not	O
the	O
whole	O
society	O
,	O
but	O
the	O
development	O
of	O
an	O
individual	O
's	O
whole	O
life	O
.	O
From	O
this	O
point	O
of	O
view	O
,	O
I	O
firmly	O
believe	O
that	O
we	B
should	I
attach	I
more	I
importance	I
to	I
cooperation	I
during	I
primary	I
education	I
.	I
__END_PARAGRAPH__	O
First	O
of	O
all	O
,	O
through	B
cooperation	I
,	I
children	I
can	I
learn	I
about	I
interpersonal	I
skills	I
which	I
are	I
significant	I
in	I
the	I
future	I
life	I
of	I
all	I
students	I
.	I
What	B
we	I
acquired	I
from	I
team	I
work	I
is	I
not	I
only	I
how	I
to	I
achieve	I
the	I
same	I
goal	I
with	I
others	I
but	I
more	I
importantly	I
,	I
how	I
to	I
get	I
along	I
with	I
others	I
.	I
During	B
the	I
process	I
of	I
cooperation	I
,	I
children	I
can	I
learn	I
about	I
how	I
to	I
listen	I
to	I
opinions	I
of	I
others	I
,	I
how	I
to	I
communicate	I
with	I
others	I
,	I
how	I
to	I
think	I
comprehensively	I
,	I
and	I
even	I
how	I
to	I
compromise	I
with	I
other	I
team	I
members	I
when	I
conflicts	I
occurred	I
.	I
All	B
of	I
these	I
skills	I
help	I
them	I
to	I
get	I
on	I
well	I
with	I
other	I
people	I
and	I
will	I
benefit	I
them	I
for	I
the	I
whole	I
life	I
.	I
__END_PARAGRAPH__	O
On	O
the	O
other	O
hand	O
,	O
the	B
significance	I
of	I
competition	I
is	I
that	I
how	I
to	I
become	I
more	I
excellence	I
to	I
gain	I
the	I
victory	I
.	I
Hence	O
it	O
is	O
always	O
said	O
that	O
competition	B
makes	I
the	I
society	I
more	I
effective	I
.	I
However	O
,	O
when	B
we	I
consider	I
about	I
the	I
question	I
that	I
how	I
to	I
win	I
the	I
game	I
,	I
we	I
always	I
find	I
that	I
we	I
need	I
the	I
cooperation	I
.	I
The	O
greater	O
our	O
goal	O
is	O
,	O
the	O
more	O
competition	O
we	O
need	O
.	O
Take	B
Olympic	I
games	I
which	I
is	I
a	I
form	I
of	I
competition	I
for	I
instance	I
,	I
it	I
is	I
hard	I
to	I
imagine	I
how	I
an	I
athlete	I
could	I
win	I
the	I
game	I
without	I
the	I
training	I
of	I
his	I
or	I
her	I
coach	I
,	I
and	I
the	I
help	I
of	I
other	I
professional	I
staffs	I
such	I
as	I
the	I
people	I
who	I
take	I
care	I
of	I
his	I
diet	I
,	I
and	I
those	I
who	I
are	I
in	I
charge	I
of	I
the	I
medical	I
care	I
.	I
The	O
winner	O
is	O
the	O
athlete	O
but	O
the	O
success	O
belongs	O
to	O
the	O
whole	O
team	O
.	O
Therefore	O
without	B
the	I
cooperation	I
,	I
there	I
would	I
be	I
no	I
victory	I
of	I
competition	I
.	I
__END_PARAGRAPH__	O
Consequently	O
,	O
no	O
matter	O
from	O
the	O
view	O
of	O
individual	O
development	O
or	O
the	O
relationship	O
between	O
competition	O
and	O
cooperation	O
we	O
can	O
receive	O
the	O
same	O
conclusion	O
that	O
a	B
more	I
cooperative	I
attitudes	I
towards	I
life	I
is	I
more	I
profitable	I
in	I
one	I
's	I
success	I
.	I
__END_PARAGRAPH__	O
__END_ESSAY__	O
Internet	O
will	O
end	O
the	O
era	O
of	O
newspapers	O
and	O
magazines	O
__END_PARAGRAPH__	O
Digital	O
media	O
has	O
been	O
extremely	O
popular	O
among	O
people	O
around	O
the	O
globe	O
.	O
With	O
this	O
advancement	O
,	O
newspapers	O
and	O
magazines	O
are	O
struggling	O
to	O
justify	O
their	O
existence	O
.	O
Some	O
believe	O
that	O
traditional	O
paper	O
media	O
will	O
come	O
to	O
an	O
end	O
very	O
soon	O
due	O
to	O
the	O
increased	O
usage	O
of	O
internet	O
based	O
media	O
.	O
But	O
many	O
other	O
still	O
thinks	O
they	O
are	O
going	O
to	O
stay	O
.	O
I	O
agree	O
to	O
the	O
argument	O
that	O
newspapers	B
and	I
magazines	I
will	I
be	I
history	I
with	I
the	I
time	I
.	I
I	O
will	O
establish	O
my	O
view	O
by	O
analysing	O
how	O
internet	B
presents	I
the	I
information	I
about	I
the	I
current	I
affair	I
so	I
fast	I
and	I
the	I
accessibility	I
to	I
the	I
historical	I
news	I
.	I
__END_PARAGRAPH__	O
A	B
very	I
important	I
responsibility	I
of	I
media	I
is	I
to	I
publish	I
information	I
about	I
the	I
current	I
affairs	I
as	I
quickly	I
as	I
possible	I
specially	I
when	I
there	I
is	I
a	I
crisis	I
.	I
This	B
helps	I
readers	I
to	I
get	I
updated	I
and	I
act	I
accordingly	I
.	I
For	O
example	O
,	O
when	B
the	I
aircraft	I
MH	I
370	I
went	I
missing	I
,	I
everyone	I
wanted	I
to	I
know	I
the	I
details	I
about	I
this	I
tragic	I
incident	I
.	I
The	B
friends	I
and	I
families	I
of	I
passengers	I
and	I
crews	I
were	I
impatient	I
to	I
know	I
the	I
truth	I
.	I
In	B
such	I
situations	I
,	I
newspapers	I
and	I
magazines	I
can	I
not	I
respond	I
as	I
fast	I
as	I
digital	I
media	I
.	I
Instead	B
of	I
waiting	I
for	I
next	I
publication	I
,	I
people	I
can	I
get	I
trustworthy	I
information	I
about	I
the	I
current	I
incidents	I
from	I
internet	I
within	I
an	I
hour	I
or	I
two	I
.	I
This	O
explains	O
why	O
digital	B
media	I
will	I
rule	I
over	I
paper	I
and	I
magazines	I
.	I
__END_PARAGRAPH__	O
People	B
often	I
want	I
to	I
access	I
news	I
from	I
past	I
for	I
various	I
reasons	I
like	I
to	I
prepare	I
for	I
research	I
,	I
satisfy	I
interest	I
,	I
etc	I
.	I
For	O
example	O
,	O
one	B
research	I
fellow	I
may	I
want	I
to	I
know	I
how	I
a	I
small	I
village	I
named	I
Oramaki	I
in	I
Japan	I
was	I
suffering	I
after	I
Second	I
World	I
War	I
.	I
It	B
is	I
very	I
difficult	I
to	I
get	I
this	I
sort	I
of	I
information	I
from	I
past	I
in	I
newspapers	I
and	I
magazines	I
as	I
one	I
has	I
to	I
know	I
before	I
where	I
to	I
look	I
at	I
.	I
But	O
internet	B
provides	I
efficient	I
search	I
facility	I
where	I
one	I
can	I
search	I
the	I
topic	I
and	I
get	I
the	I
details	I
.	I
This	B
feature	I
of	I
digital	I
media	I
is	I
not	I
supported	I
by	I
newspapers	I
and	I
magazines	I
.	I
__END_PARAGRAPH__	O
To	O
conclude	O
,	O
the	B
fast	I
responding	I
internet	I
media	I
with	I
vast	I
information	I
will	I
be	I
replacing	I
newspapers	I
and	I
magazines	I
as	I
new	I
and	I
information	I
provider	I
for	O
valid	O
reasons	O
.	O
Though	O
considering	B
the	I
current	I
infrastructure	I
and	I
mindset	I
of	I
people	I
,	I
paper	I
media	I
will	I
continue	I
for	I
another	I
few	I
years	I
.	I
__END_PARAGRAPH__	O
__END_ESSAY__	O
Physical	O
exercise	O
should	O
be	O
required	O
part	O
of	O
every	O
school	O
day	O
__END_PARAGRAPH__	O
Although	O
some	O
people	O
believe	O
that	O
students	O
should	O
spend	O
the	O
whole	O
day	O
on	O
academic	O
studies	O
,	O
I	O
nevertheless	O
believe	O
that	O
physical	B
exercise	I
is	I
a	I
crucial	I
part	I
of	I
every	I
school	I
day	I
.	I
Exercise	B
is	I
good	I
not	I
only	I
for	I
having	I
a	I
good	I
health	I
body	I
,	I
but	I
also	I
for	I
the	I
mind	I
.	I
In	O
addition	O
,	O
including	B
exercise	I
in	I
children	I
's	I
daily	I
routine	I
,	I
it	I
is	I
a	I
good	I
way	I
to	I
teach	I
them	I
the	I
importance	I
of	I
physical	I
activity	I
from	I
an	I
early	I
age	I
.	I
__END_PARAGRAPH__	O
Physical	B
activity	I
helps	I
children	I
to	I
grow	I
up	I
physically	I
healthier	I
.	I
As	O
studies	O
have	O
shown	O
that	O
the	B
rate	I
of	I
obesity	I
in	I
children	I
has	I
increased	I
every	I
year	I
,	I
it	I
will	I
be	I
very	I
beneficial	I
for	I
children	I
to	I
have	I
a	I
daily	I
physical	I
activity	I
and	I
get	I
a	I
break	I
from	I
being	I
sitting	I
several	I
hours	I
at	I
school	I
.	I
In	O
addition	O
,	O
exercise	B
will	I
help	I
them	I
to	I
not	I
be	I
less	I
exposed	I
to	I
illness	I
related	I
with	I
cardiovascular	I
,	I
higher	I
blood	I
and	I
cholesterol	I
issues	I
.	I
__END_PARAGRAPH__	O
Daily	B
exercise	I
will	I
help	I
also	I
to	I
develop	I
children	I
's	I
brain	I
function	I
.	I
It	B
is	I
well	I
known	I
how	I
important	I
it	I
is	I
to	I
exercise	I
regularly	I
to	I
help	I
the	I
body	I
system	I
to	I
work	I
better	I
.	I
When	B
people	I
exercise	I
,	I
the	I
respiratory	I
system	I
's	I
function	I
is	I
enhanced	I
,	I
helping	I
all	I
organs	I
,	I
including	I
the	I
brain	I
,	I
to	I
get	I
more	I
oxygen	I
in	I
.	I
Daily	B
exercise	I
will	I
provide	I
children	I
with	I
a	I
mental	I
break	I
which	I
will	I
boost	I
them	I
to	I
be	I
efficient	I
learners	I
.	I
__END_PARAGRAPH__	O
Having	B
children	I
in	I
the	I
daily	I
exercise	I
routine	I
from	I
an	I
early	I
age	I
will	I
teach	I
them	I
the	I
important	I
value	I
of	I
having	I
physical	I
activity	I
in	I
their	I
every	I
day	I
routine	I
.	I
Children	B
are	I
bombarded	I
with	I
lectures	I
about	I
nutrition	I
and	I
physical	I
activity	I
;	I
however	I
,	I
they	I
will	I
be	I
more	I
beneficed	I
if	I
that	I
knowledge	I
can	I
be	I
put	I
in	I
practice	I
.	I
Moreover	O
,	O
they	B
can	I
stick	I
with	I
the	I
routine	I
and	I
make	I
the	I
daily	I
physical	I
activities	I
a	I
good	I
habit	I
on	I
their	I
whole	I
life	I
.	I
__END_PARAGRAPH__	O
Including	B
physical	I
activity	I
in	I
children	I
's	I
school	I
day	I
should	I
be	I
strongly	I
considered	I
.	I
It	B
will	I
meliorate	I
not	I
only	I
mental	I
and	I
body	I
health	I
,	I
but	I
also	I
will	I
establish	I
in	I
children	I
a	I
habit	I
of	I
doing	I
it	I
,	I
giving	I
them	I
the	I
opportunity	I
to	I
measure	I
the	I
worth	I
of	I
including	I
such	I
an	I
important	I
activity	I
in	I
their	I
daily	I
live	I
schedules	I
.	I
__END_PARAGRAPH__	O
__END_ESSAY__	O
Students	O
should	O
attend	O
to	O
classes	O
or	O
it	O
should	O
be	O
optional	O
?	O
__END_PARAGRAPH__	O
Nowadays	O
,	O
it	O
is	O
often	O
claimed	O
that	O
attending	O
classes	O
has	O
a	O
lot	O
of	O
benefits	O
for	O
students	O
and	O
provide	O
them	O
with	O
a	O
variety	O
of	O
learning	O
opportunities	O
(	O
options	O
)	O
as	O
well	O
.	O
On	O
the	O
contrary	O
to	O
this	O
popular	O
belief	O
,	O
there	O
are	O
still	O
those	O
who	O
subscribe	O
to	O
this	O
view	O
that	O
having	O
a	O
choice	O
for	O
attending	O
classes	O
enable	O
students	O
to	O
study	O
at	O
home	O
and	O
through	O
this	O
way	O
they	O
do	O
not	O
waste	O
their	O
time	O
for	O
commuting	O
and	O
also	O
they	O
can	O
save	O
their	O
money	O
.	O
However	O
,	O
I	O
am	O
inclined	O
to	O
believe	O
that	O
being	B
present	I
at	I
classes	I
seems	I
a	I
wiser	I
option	I
.	I
__END_PARAGRAPH__	O
First	O
and	O
foremost	O
,	O
I	O
truly	O
believe	O
that	O
being	B
present	I
at	I
classes	I
provide	I
students	I
with	I
opportunity	I
of	I
communicating	I
with	I
other	I
students	I
that	I
is	I
beneficial	I
for	I
understanding	I
new	I
material	I
by	I
reviewing	I
them	I
throughout	I
the	I
free	I
times	I
in	I
college	I
.	I
Also	O
,	O
they	B
can	I
help	I
each	I
other	I
for	I
learning	I
materials	I
better	I
.	I
However	O
,	O
if	B
they	I
do	I
not	I
attend	I
classes	I
they	I
can	I
not	I
use	I
the	I
help	I
of	I
others	I
for	I
assisting	I
them	I
to	I
comprehend	I
difficult	I
problems	I
.	I
__END_PARAGRAPH__	O
Another	O
significant	O
fact	O
which	O
should	O
be	O
taken	O
into	O
consideration	O
is	O
that	O
by	B
the	I
help	I
of	I
teachers	I
,	I
students	I
can	I
understand	I
ideas	I
faster	I
and	I
easier	I
since	I
teachers	B
explain	I
them	I
thoroughly	I
in	I
the	I
class	I
and	I
after	I
that	I
give	I
them	I
a	I
lot	I
of	I
examples	I
to	I
clarify	I
the	I
points	I
.	I
In	B
this	I
way	I
attending	I
classes	I
not	I
only	I
wastes	I
their	I
time	I
but	I
also	I
facilitates	I
their	I
understanding	I
process	I
that	I
takes	I
them	I
less	I
time	I
for	I
comprehending	I
materials	I
in	I
comparison	I
with	I
self-study	I
.	I
__END_PARAGRAPH__	O
Finally	O
yet	O
importantly	O
,	O
appearing	B
in	I
class	I
makes	I
students	I
more	I
conscientious	I
since	I
they	B
have	I
to	I
obey	I
class	I
's	I
disciplines	I
and	I
they	I
practice	I
to	I
be	I
more	I
perseverance	I
in	I
the	I
process	I
of	I
doing	I
their	I
assignments	I
.	I
However	I
,	O
the	B
ones	I
who	I
choose	I
to	I
study	I
at	I
home	I
do	I
not	I
have	I
any	I
discipline	I
for	I
their	I
studies	I
and	I
can	I
not	I
force	I
themselves	I
to	I
study	I
in	I
particular	I
times	I
.	I
Through	I
this	O
way	O
,	O
they	B
may	I
miss	I
some	I
important	I
parts	I
in	I
virtue	I
of	I
the	I
chaotic	I
and	I
incoherent	I
study	I
.	I
__END_PARAGRAPH__	O
On	O
the	O
basis	O
of	O
the	O
points	O
mentioned	O
above	O
,	O
I	O
convinced	O
that	O
communicating	B
and	I
studying	I
with	I
peer	I
group	I
is	I
a	I
good	I
way	I
for	I
learning	I
materials	I
.	I
Moreover	I
,	O
teachers	B
have	I
a	I
conspicuous	I
role	I
in	I
assisting	I
students	I
for	I
learning	I
materials	I
that	I
being	I
present	I
at	I
classes	I
is	I
a	I
requisite	I
for	I
benefiting	I
it	I
.	I
Also	I
,	O
attending	B
to	I
classes	I
makes	I
students	I
more	I
attentive	I
and	I
have	I
them	I
to	I
do	I
their	I
studies	I
on	I
time	I
that	I
this	I
attitude	I
lead	I
them	I
to	I
success	I
.	I
__END_PARAGRAPH__	O
__END_ESSAY__	O
Fossil	O
fuels	O
will	O
soon	O
be	O
replaced	O
?	O
__END_PARAGRAPH__	O
Although	O
renewable	O
resources	O
of	O
energy	O
are	O
elements	O
of	O
the	O
current	O
and	O
future	O
energy	O
strategy	O
,	O
as	O
far	O
as	O
I	O
'm	O
concerned	O
,	O
these	O
new	B
forms	I
of	I
energy	I
can	I
not	I
soon	I
replace	I
fossil	I
fuels	I
such	I
as	I
gases	I
,	I
oil	I
,	I
and	I
coal	I
.	I
__END_PARAGRAPH__	O
Firstly	O
,	O
due	B
to	I
the	I
limitation	I
of	I
technology	I
renewable	I
resources	I
are	I
relatively	I
expensive	I
.	I
Researches	B
in	I
renewable	I
energy	I
cost	I
a	I
huge	I
amount	I
of	I
money	I
which	I
developing	I
countries	I
can	I
not	I
afford	I
.	I
On	O
the	O
other	O
hand	O
,	O
fossil	B
fuels	I
are	I
abundant	I
and	I
inexpensive	I
in	I
many	I
areas	I
.	I
For	O
example	O
,	O
it	B
is	I
estimated	I
that	I
China	I
has	I
the	I
largest	I
deposit	I
of	I
coal	I
in	I
the	I
world	I
and	I
the	I
government	I
does	I
not	I
want	I
to	I
invest	I
too	I
much	I
money	I
on	I
new	I
forms	I
of	I
energy	I
,	I
say	I
expensive	I
solar	I
batteries	I
and	I
wind	I
farms	I
.	I
Thus	O
the	B
plan	I
of	I
renewable	I
resources	I
of	I
energy	I
may	I
face	I
challenges	I
in	I
that	I
not	I
every	I
country	I
can	I
afford	I
the	I
reforming	I
.	I
__END_PARAGRAPH__	O
Besides	O
,	O
although	O
utility	B
companies	I
claim	I
that	I
renewable	I
energy	I
is	I
environmentally	I
friendly	I
;	I
these	B
new	I
forms	I
of	I
energy	I
may	I
not	I
be	I
as	I
clean	I
and	I
green	I
as	I
we	I
think	I
.	I
Latest	B
studies	I
have	I
shown	I
that	I
these	I
renewable	I
resources	I
of	I
energy	I
are	I
problematic	I
as	I
well	I
and	I
they	I
are	I
very	I
likely	I
to	I
pose	I
long-term	I
environmental	I
hazards	I
.	I
For	O
example	O
,	O
the	B
dams	I
built	I
for	I
hydroelectricity	I
influence	I
the	I
water	I
flows	I
of	I
the	I
rivers	I
and	I
sometimes	I
cause	I
drought	I
in	I
areas	I
in	I
front	I
of	I
the	I
dams	I
.	I
This	B
damages	I
the	I
habitats	I
of	I
many	I
valuable	I
fish	I
and	I
wading	I
birds	I
.	I
More	O
importantly	O
,	O
the	B
accumulation	I
of	I
heavy	I
metal	I
in	I
the	I
silt	I
on	I
the	I
bottom	I
of	I
the	I
rivers	I
behind	I
the	I
dams	I
is	I
extremely	I
difficult	I
and	I
expensive	I
to	I
clean	I
up	I
;	I
leaving	I
problems	I
for	I
the	I
following	I
generations	I
.	I
Thus	O
renewable	B
resources	I
are	I
not	I
as	I
reliable	I
as	I
we	I
think	I
.	I
__END_PARAGRAPH__	O
Admittedly	O
contemporarily	B
fossil	I
fuels	I
cause	I
serious	I
environmental	I
conundrums	I
such	I
as	I
acid	I
rain	I
,	I
deduction	I
of	I
ozone	I
layer	I
and	I
global	I
warming	I
;	I
these	B
problems	I
can	I
be	I
solved	I
by	I
improving	I
efficiency	I
of	I
the	I
mechanism	I
and	I
reducing	I
emissions	I
.	I
For	O
example	O
we	B
can	I
use	I
chemicals	I
to	I
desulfurize	I
the	I
emissions	I
from	I
plants	I
and	I
vehicles	I
to	I
avoid	I
acid	I
rain	I
.	I
These	B
improving	I
methods	I
are	I
often	I
cheaper	I
and	I
simpler	I
compared	I
to	I
the	I
high-tech	I
of	I
renewable	I
energy	I
.	I
With	B
these	I
solutions	I
fossil	I
fuels	I
seem	I
more	I
sustainable	I
.	I
__END_PARAGRAPH__	O
In	O
conclusion	O
as	O
promising	O
as	O
renewable	O
resources	O
of	O
energy	O
sound	O
,	O
there	B
is	I
no	I
way	I
those	I
new	I
forms	I
of	I
energy	I
will	I
replace	I
fossil	I
fuels	I
soon	I
.	I
__END_PARAGRAPH__	O
__END_ESSAY__	O
Competition	O
or	O
co-operation-which	O
is	O
